PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Haule, K; Freda, W				Haule, Kamila; Freda, Wlodzimierz			The effect of dispersed Petrobaltic oil droplet size on photosynthetically active radiation in marine environment	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																Freda, Wlodzimierz/D-9120-2012	Freda, Wlodzimierz/0000-0002-9731-5003												0944-1344	1614-7499				APR	2016	23	7					6506	6516		10.1007/s11356-015-5886-4								WOS:000373632400048	26635218					
J	Ventura, D; Bruno, M; Lasinio, GJ; Belluscio, A; Ardizzone, G				Ventura, Daniele; Bruno, Michele; Lasinio, Giovanna Jona; Belluscio, Andrea; Ardizzone, Giandomenico			A low-cost drone based application for identifying and mapping of coastal fish nursery grounds	ESTUARINE COASTAL AND SHELF SCIENCE																	Ventura, Daniele/0000-0002-3548-360X; Jona Lasinio, Giovanna/0000-0001-8912-5018; Belluscio, Andrea/0000-0001-6392-5439												0272-7714	1096-0015				MAR 20	2016	171						85	98		10.1016/j.ecss.2016.01.030								WOS:000374199400010						
J	Wang, DL; Garcia, H; Huang, W; Tran, DD; Jain, AD; Yi, DH; Gong, Z; Jech, JM; Godo, OR; Makris, NC; Ratilal, P				Wang, Delin; Garcia, Heriberto; Huang, Wei; Tran, Duong D.; Jain, Ankita D.; Yi, Dong Hoon; Gong, Zheng; Jech, J. Michael; Godo, Olav Rune; Makris, Nicholas C.; Ratilal, Purnima			Vast assembly of vocal marine mammals from diverse species on fish spawning ground	NATURE																	Godo, Olav Rune/0000-0001-8826-8068												0028-0836	1476-4687				MAR 17	2016	531	7594					366	+		10.1038/nature16960								WOS:000372064300052	26934221					
J	Appendini, CM; Camacho-Magana, V; Brena-Naranjo, JA				Appendini, Christian M.; Camacho-Magana, Victor; Agustin Brena-Naranjo, Jose			ALTWAVE: Toolbox for use of satellite L2P altimeter data for wave model validation	ADVANCES IN SPACE RESEARCH																													0273-1177	1879-1948				MAR 15	2016	57	6					1426	1439		10.1016/j.asr.2015.12.015								WOS:000372681800015						
J	Gavazzi, GM; Madricardo, F; Janowski, L; Kruss, A; Blondel, P; Sigovini, M; Foglini, F				Gavazzi, G. Montereale; Madricardo, F.; Janowski, L.; Kruss, A.; Blondel, P.; Sigovini, M.; Foglini, F.			Evaluation of seabed mapping methods for fine-scale classification of extremely shallow benthic habitats - Application to the Venice Lagoon, Italy	ESTUARINE COASTAL AND SHELF SCIENCE																BLONDEL, Philippe/C-3288-2008; Janowski, Lukasz/P-6435-2016	BLONDEL, Philippe/0000-0002-2909-5336; Janowski, Lukasz/0000-0003-2103-9230												0272-7714	1096-0015				MAR 5	2016	170						45	60		10.1016/j.ecss.2015.12.014								WOS:000372379900005						
J	Roberts, JJ; Best, BD; Mannocci, L; Fujioka, E; Halpin, PN; Palka, DL; Garrison, LP; Mullin, KD; Cole, TVN; Khan, CB; McLellan, WA; Pabst, DA; Lockhart, GG				Roberts, Jason J.; Best, Benjamin D.; Mannocci, Laura; Fujioka, Ei; Halpin, Patrick N.; Palka, Debra L.; Garrison, Lance P.; Mullin, Keith D.; Cole, Timothy V. N.; Khan, Christin B.; McLellan, William A.; Pabst, D. Ann; Lockhart, Gwen G.			Habitat-based cetacean density models for the US Atlantic and Gulf of Mexico	SCIENTIFIC REPORTS																	Khan, Christin/0000-0001-9608-5632												2045-2322					MAR 3	2016	6								22615	10.1038/srep22615								WOS:000371215000001	26936335					
J	Davidson, K; Anderson, DM; Mateus, M; Reguera, B; Silke, J; Sourisseau, M; Maguire, J				Davidson, Keith; Anderson, Donald M.; Mateus, Marcos; Reguera, Beatriz; Silke, Joe; Sourisseau, Marc; Maguire, Julie			Forecasting the risk of harmful algal blooms Preface	HARMFUL ALGAE																Davidson, Keith/A-5474-2013; Reguera, Beatriz/M-7371-2014	Davidson, Keith/0000-0001-9269-3227; Reguera, Beatriz/0000-0003-4582-9798; Mateus, Marcos/0000-0003-4916-6821												1568-9883	1878-1470				MAR	2016	53				SI		1	7		10.1016/j.hal.2015.11.005								WOS:000376699900001	28073436					
J	Han, B; Loisel, H; Vantrepotte, V; Meriaux, X; Bryere, P; Ouillon, S; Dessailly, D; Xing, QG; Zhu, JH				Han, Bing; Loisel, Hubert; Vantrepotte, Vincent; Meriaux, Xavier; Bryere, Philippe; Ouillon, Sylvain; Dessailly, David; Xing, Qianguo; Zhu, Jianhua			Development of a Semi-Analytical Algorithm for the Retrieval of Suspended Particulate Matter from Remote Sensing over Clear to Very Turbid Waters	REMOTE SENSING																Ouillon, Sylvain/A-6292-2012	Ouillon, Sylvain/0000-0001-7964-7787												2072-4292					MAR	2016	8	3								10.3390/rs8030211								WOS:000373627400068						
J	Petus, C; Devlin, M; Thompson, A; McKenzie, L; da Silva, ET; Collier, C; Tracey, D; Martin, K				Petus, Caroline; Devlin, Michelle; Thompson, Angus; McKenzie, Len; da Silva, Eduardo Teixeira; Collier, Catherine; Tracey, Dieter; Martin, Katherine			Estimating the Exposure of Coral Reefs and Seagrass Meadows to Land-Sourced Contaminants in River Flood Plumes of the Great Barrier Reef: Validating a Simple Satellite Risk Framework with Environmental Data	REMOTE SENSING																	McKenzie, Leonard/0000-0003-1294-3770												2072-4292					MAR	2016	8	3								10.3390/rs8030210								WOS:000373627400088						
J	Hoang, T; Garcia, R; O'Leary, M; Fotedar, R				Hoang, Tin; Garcia, Rodrigo; O'Leary, Michael; Fotedar, Ravi			Identification and Mapping of Marine Submerged Aquatic Vegetation in Shallow Coastal Waters with WorldView-2 Satellite Data	JOURNAL OF COASTAL RESEARCH					14th International Coastal Symposium (ICS)	MAR 06-11, 2016	Sydney, AUSTRALIA	Univ Sydney, Geocoastal Res Grp, Coastal Educ & Res Fdn, JCR								Hoang, Tin/C-6856-2013	Hoang, Tin/0000-0001-5793-8241												0749-0208	1551-5036				MAR	2016			2		75		1287	1291		10.2112/SI75-258.1								WOS:000373241300112						
J	Baumgartner, SV; Krieger, G				Baumgartner, Stefan V.; Krieger, Gerhard			Dual-Platform Large Along-Track Baseline GMTI	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																	Krieger, Gerhard/0000-0002-4548-0285												0196-2892	1558-0644				MAR	2016	54	3					1554	1574		10.1109/TGRS.2015.2483019								WOS:000372369400025						
J	Xu, CY; Chen, JW; Yan, DX; Ji, J				Xu, Chunying; Chen, Jiawang; Yan, Dongxu; Ji, Jian			Review of Underwater Cable Shape Detection	JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY																													0739-0572	1520-0426				MAR	2016	33	3					597	606		10.1175/JTECH-D-15-0112.1								WOS:000372789200001						
J	Schrader, PS; Reimers, CE; Girguis, P; Delaney, J; Doolan, C; Wolf, M; Green, D				Schrader, Paul S.; Reimers, Clare E.; Girguis, Peter; Delaney, Jennifer; Doolan, Cody; Wolf, Michael; Green, Dale			Independent Benthic Microbial Fuel Cells Powering Sensors and Acoustic Communications with the MARS Underwater Observatory	JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY																													0739-0572	1520-0426				MAR	2016	33	3					607	617		10.1175/JTECH-D-15-0102.1								WOS:000372789200002						
J	Dhakate, R; Sankaran, S; Kumar, VS; Amarender, B; Harikumar, P; Subramanian, SK				Dhakate, Ratnakar; Sankaran, S.; Kumar, V. Satish; Amarender, B.; Harikumar, P.; Subramanian, S. K.			Demarcating saline water intrusion pathways using remote sensing, GIS and geophysical techniques in structurally controlled coastal aquifers in Southern India	ENVIRONMENTAL EARTH SCIENCES																													1866-6280	1866-6299				MAR	2016	75	5							363	10.1007/s12665-015-4940-3								WOS:000372171700004						
J	Nyberg, B; Howell, JA				Nyberg, Bjorn; Howell, John A.			Global distribution of modern shallow marine shorelines. Implications for exploration and reservoir analogue studies	MARINE AND PETROLEUM GEOLOGY																													0264-8172	1873-4073				MAR	2016	71						83	104		10.1016/j.marpetgeo.2015.11.025								WOS:000371650500007						
J	Swan, CM; Vogt, M; Gruber, N; Laufkoetter, C				Swan, Chantal M.; Vogt, Meike; Gruber, Nicolas; Laufkoetter, Charlotte			A global seasonal surface ocean climatology of phytoplankton types based on CHEMTAX analysis of HPLC pigments	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS																Gruber, Nicolas/B-7013-2009; Vogt, Meike/I-7457-2017	Gruber, Nicolas/0000-0002-2085-2310; 												0967-0637	1879-0119				MAR	2016	109						137	156		10.1016/j.dsr.2015.12.002								WOS:000371364300011						
J	Thomas, Y; Pouvreau, S; Alunno-Bruscia, M; Barille, L; Gohin, F; Bryere, P; Gernez, P				Thomas, Yoann; Pouvreau, Stephane; Alunno-Bruscia, Marianne; Barille, Laurent; Gohin, Francis; Bryere, Philippe; Gernez, Pierre			Global change and climate-driven invasion of the Pacific oyster (Crassostrea gigas) along European coasts: a bioenergetics modelling approach	JOURNAL OF BIOGEOGRAPHY																Thomas, Yoann/G-6648-2016	Thomas, Yoann/0000-0001-7980-5239; Alunno-Bruscia, Marianne/0000-0003-4968-723X; Barille, Laurent/0000-0001-5138-2684; Pouvreau, Stephane/0000-0003-2402-7366												0305-0270	1365-2699				MAR	2016	43	3					568	579		10.1111/jbi.12665								WOS:000370450900013						
J	Sowmya, K; Jayappa, KS				Sowmya, K.; Jayappa, K. S.			Environmental sensitivity mapping of the coast of Karnataka, west coast of India	OCEAN & COASTAL MANAGEMENT																	Jayappa, K. S./0000-0001-7930-0265												0964-5691	1873-524X				MAR	2016	121						70	87		10.1016/j.ocecoaman.2015.11.024								WOS:000370100900006						
J	Das, S; Chanda, A; Dey, S; Banerjee, S; Mukhopadhyay, A; Akhand, A; Ghosh, A; Ghosh, S; Hazra, S; Mitra, D; Lotliker, AA; Rao, KH; Choudhury, SB; Dadhwal, VK				Das, Sourav; Chanda, Abhra; Dey, Suparna; Banerjee, Sanjibani; Mukhopadhyay, Anirban; Akhand, Anirban; Ghosh, Amit; Ghosh, Subhajit; Hazra, Sugata; Mitra, D.; Lotliker, Aneesh A.; Rao, K. H.; Choudhury, S. B.; Dadhwal, V. K.			Comparing the spatio-temporal variability of remotely sensed oceanographic parameters between the Arabian Sea and Bay of Bengal throughout a decade	CURRENT SCIENCE																	Mukhopadhyay, Anirban/0000-0003-3340-6202; Ghosh, Amit/0000-0001-8521-1007; Hazra, Sugata/0000-0002-4046-7030												0011-3891					FEB 25	2016	110	4					627	639		10.18520/cs/v110/i4/627-639								WOS:000370491500035						
J	Switzer, RD; Parnell, PE; Leichter, JL; Driscoll, NW				Switzer, Ryan D.; Parnell, P. Ed; Leichter, James L.; Driscoll, Neal W.			The effects of tectonic deformation and sediment allocation on shelf habitats and megabenthic distribution and diversity in southern California	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714	1096-0015				FEB 5	2016	169						25	37		10.1016/j.ecss.2015.11.020								WOS:000370884600005						
J	Scales, KL; Miller, PI; Ingram, SN; Hazen, EL; Bograd, SJ; Phillips, RA				Scales, Kylie L.; Miller, Peter I.; Ingram, Simon N.; Hazen, Elliott L.; Bograd, Steven J.; Phillips, Richard A.			Identifying predictable foraging habitats for a wide-ranging marine predator using ensemble ecological niche models	DIVERSITY AND DISTRIBUTIONS																Miller, Peter/E-4525-2013	Miller, Peter/0000-0002-5292-8789; Scales, Kylie/0000-0003-0843-0956												1366-9516	1472-4642				FEB	2016	22	2					212	224		10.1111/ddi.12389								WOS:000372882300008						
J	Alexandrov, MD; Geogdzhayev, IV; Tsigaridis, K; Marshak, A; Levy, R; Cairns, B				Alexandrov, Mikhail D.; Geogdzhayev, Igor V.; Tsigaridis, Kostas; Marshak, Alexander; Levy, Robert; Cairns, Brian			New Statistical Model for Variability of Aerosol Optical Thickness: Theory and Application to MODIS Data over Ocean	JOURNAL OF THE ATMOSPHERIC SCIENCES																Levy, Robert/M-7764-2013; Tsigaridis, Kostas/K-8292-2012; Marshak, Alexander/D-5671-2012	Levy, Robert/0000-0002-8933-5303; Tsigaridis, Kostas/0000-0001-5328-819X; Cairns, Brian/0000-0002-1980-1022												0022-4928	1520-0469				FEB	2016	73	2					821	837		10.1175/JAS-D-15-0130.1								WOS:000373024700021						
J	Becker, EA; Forney, KA; Fiedler, PC; Barlow, J; Chivers, SJ; Edwards, CA; Moore, AM; Redfern, JV				Becker, Elizabeth A.; Forney, Karin A.; Fiedler, Paul C.; Barlow, Jay; Chivers, Susan J.; Edwards, Christopher A.; Moore, Andrew M.; Redfern, Jessica V.			Moving Towards Dynamic Ocean Management: How Well Do Modeled Ocean Products Predict Species Distributions?	REMOTE SENSING																													2072-4292					FEB	2016	8	2							149	10.3390/rs8020149								WOS:000371898800052						
J	Nofal, R; Abboud, IA				Nofal, Ramadan; Abboud, Iyad A.			Geomorphological evolution of marine heads on the eastern coast of Red Sea at Saudi Arabian region, using remote sensing techniques	ARABIAN JOURNAL OF GEOSCIENCES																	Abboud, Iyad/0000-0001-5182-9677												1866-7511	1866-7538				FEB	2016	9	2							163	10.1007/s12517-015-2234-4								WOS:000371380500081						
J	Jakubas, D; Iliszko, LM; Strom, H; Darecki, M; Jerstad, K; Stempniewicz, L				Jakubas, Dariusz; Iliszko, Lech M.; Strom, Hallvard; Darecki, Miroslaw; Jerstad, Kurt; Stempniewicz, Lech			Foraging behavior of a high-Arctic zooplanktivorous alcid, the little auk, at the southern edge of its breeding range	JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY																	Jakubas, Dariusz/0000-0002-1879-4342												0022-0981	1879-1697				FEB	2016	475						89	99		10.1016/j.jembe.2015.11.010								WOS:000369212600011						
J	Wenger, AS; Williamson, DH; da Silva, ET; Ceccarelli, DM; Browne, NK; Petus, C; Devlin, MJ				Wenger, Amelia S.; Williamson, David H.; da Silva, Eduardo T.; Ceccarelli, Daniela M.; Browne, Nicola K.; Petus, Caroline; Devlin, Michelle J.			Effects of reduced water quality on coral reefs in and out of no-take marine reserves	CONSERVATION BIOLOGY																	Wenger, Amelia/0000-0002-0433-6164												0888-8892	1523-1739				FEB	2016	30	1					142	153		10.1111/cobi.12576								WOS:000368938000016	26132810					
J	Zucchetta, M; Venier, C; Taji, MA; Mangin, A; Pastres, R				Zucchetta, M.; Venier, C.; Taji, M. A.; Mangin, A.; Pastres, R.			Modelling the spatial distribution of the seagrass Posidonia oceanica along the North African coast: Implications for the assessment of Good Environmental Status	ECOLOGICAL INDICATORS																	Zucchetta, Matteo/0000-0002-5431-6751												1470-160X	1872-7034				FEB	2016	61		2				1011	1023		10.1016/j.ecolind.2015.10.059								WOS:000367411200084						
J	Moroni, D; Pieri, G; Tampucci, M; Salvetti, O				Moroni, Davide; Pieri, Gabriele; Tampucci, Marco; Salvetti, Ovidio			A proactive system for maritime environment monitoring	MARINE POLLUTION BULLETIN																	Moroni, Davide/0000-0002-5175-5126; PIERI, GABRIELE/0000-0001-5068-2861												0025-326X	1879-3363				JAN 30	2016	102	2					316	322		10.1016/j.marpolbul.2015.07.045								WOS:000374070700011	26233300					
J	Harmel, T; Hieronymi, M; Slade, W; Rottgers, R; Roullier, F; Chami, M				Harmel, T.; Hieronymi, M.; Slade, W.; Roettgers, R.; Roullier, F.; Chami, M.			Laboratory experiments for inter-comparison of three volume scattering meters to measure angular scattering properties of hydrosols	OPTICS EXPRESS																Biblio, LOV/K-9251-2017													1094-4087					JAN 25	2016	24	2					A234	A256		10.1364/OE.24.00A234								WOS:000369066300024	26832578					
J	Kurata, N; Vella, K; Hamilton, B; Shivji, M; Soloviev, A; Matt, S; Tartar, A; Perrie, W				Kurata, Naoko; Vella, Kate; Hamilton, Bryan; Shivji, Mahmood; Soloviev, Alexander; Matt, Silvia; Tartar, Aurelien; Perrie, William			Surfactant-associated bacteria in the near-surface layer of the ocean	SCIENTIFIC REPORTS																													2045-2322					JAN 12	2016	6								19123	10.1038/srep19123								WOS:000368110800001	26753514					
J	Sarangi, RK				Sarangi, R. K.			Remote Sensing Observations of Ocean Surface Chlorophyll and Temperature with the Impact of Cyclones and Depressions over the Bay of Bengal Water	MARINE GEODESY																													0149-0419	1521-060X				JAN 2	2016	39	1					53	76		10.1080/01490419.2015.1121172								WOS:000372740600004						
B	Portman, ME	Portman, ME			Portman, Michelle Eva	Portman, ME		Communicating About Oceans and Coasts	ENVIRONMENTAL PLANNING FOR OCEANS AND COASTS: METHODS, TOOLS AND TECHNOLOGIES	Geotechnologies and the Environment																														978-3-319-26971-9; 978-3-319-26969-6				2016	15						159	178		10.1007/978-3-319-26971-9_9	10.1007/978-3-319-26971-9							WOS:000398291700011						
S	Zheng, PN; Li, XT; Liu, SH		Huang, C; Xu, X; Zhao, S; Pan, B		Zheng, Peinan; Li, Xiaoting; Liu, Shouhua			Research on the Early Warning Demonstration System of Freak Wave	PROCEEDINGS OF THE 7TH ANNUAL MEETING OF RISK ANALYSIS COUNCIL OF CHINA ASSOCIATION FOR DISASTER PREVENTION	Advances in Intelligent Systems Research				7th Annual Meeting of Risk-Analysis-Council of China-Association-for-Disaster-Prevention (RAC)	NOV 04-06, 2016	Cent S Univ, Changsha, PEOPLES R CHINA	China Assoc Disaster Prevent, Risk Anal Council	Cent S Univ																				1951-6851		978-94-6252-242-8; 978-94-6252-241-1				2016	128						423	426										WOS:000412351600052						
B	Portman, ME; Elhanan, Y		Gatrell, JD; Jensen, RR; Patterson, MW; HoalstPullen, N		Portman, Michelle E.; Elhanan, Yarden			Ecosystem Services Assessment from the Mountain to the Sea: In Search of a Method for Land- and Seascape Planning	URBAN SUSTAINABILITY: POLICY AND PRAXIS	Geotechnologies and the Environment																														978-3-319-26218-5; 978-3-319-26216-1				2016	14						23	41		10.1007/978-3-319-26218-5_3	10.1007/978-3-319-26218-5							WOS:000398203700003						
B	Guo, XM; Zhao, DL; Hao, XJ; Lin, LK; Sheng, ZY; Kang, SF		Wu, J; Gu, T; Dong, Q; Cao, W		Guo Xiangming; Zhao Dongliang; Hao Xiaojing; Lin Leke; Sheng, Zhangyu; Kang Shifeng			Diagnose the marine atmospheric duct using satellite remote sensing technique	PROCEEDINGS OF THE 2016 11TH INTERNATIONAL SYMPOSIUM ON ANTENNAS, PROPAGATION AND EM THEORY (ISAPE)					11th International Symposium on Antennas, Propagation and EM Theory (ISAPE)	OCT 18-21, 2016	Guilin, PEOPLES R CHINA	IEEE, URSI, NSFC, China Res Inst Radiowave Propagat, Chinese Inst Elect, Chinese Inst Elect Radio Propagat Soc, Chinese Inst Elect Antennas Soc, Guilin Univ Elect Technol, IEEE Antennas Propagat Soc, Natl Key Lab Electromagnet Environm, Sci & Technol Informat Transmiss & Disseminat Commun Networks Lab, Elect Informat Control Lab, Guangxi Key Lab Wireless Wideband Commun & Signal Proc, Minist Educ, Guilin Univ Elect Technol, Key Lab Cognit Radio & Informat Proc																							978-1-5090-4743-7				2016							213	215										WOS:000401697700064						
